my_id;unos;decision;tipo_delito;abreviado;tribcoleg;extranjero;imputado_mujer;genero_victima;defensor_pub;defensor_muj;exp_defensor;exp_fiscal;fiscal_mujer;exp_juez;juez_mujer;year;periodo
4785;1;0;2;0;1;0;0;0;0;0;6;23;0;22;1;2007;0
4790;1;0;6;0;0;0;0;2;1;1;11;23;0;12;1;2007;0
4797;1;0;6;0;0;0;0;2;1;0;8;23;0;12;0;2007;0
4798;1;0;6;0;0;0;0;0;1;0;8;23;0;12;0;2007;0
4800;1;1;0;0;1;0;0;0;1;0;4;21;1;12;1;2007;0
4803;1;0;0;0;1;0;0;0;0;0;18;21;1;18;0;2007;0
4804;1;0;0;0;1;0;0;0;0;0;18;21;1;18;0;2007;0
4805;1;0;2;0;0;0;0;1;0;0;14;23;0;12;0;2007;0
4806;1;0;2;0;0;0;0;0;0;0;14;23;0;12;0;2007;0
4807;1;0;2;0;1;0;0;2;1;0;14;23;0;17;1;2007;0
4808;1;0;2;0;1;0;0;2;1;0;14;23;0;17;1;2007;0
4809;1;0;6;0;1;0;0;2;1;0;14;23;0;17;1;2007;0
4810;1;0;6;0;1;0;0;2;1;0;14;23;0;17;1;2007;0
4811;1;1;0;0;1;0;0;0;1;0;8;10;0;19;1;2007;0
4812;1;1;0;0;1;0;0;0;0;0;27;21;1;22;1;2007;0
4818;1;1;0;0;1;0;0;0;1;0;13;10;1;12;1;2007;0
4820;1;1;1;0;1;0;0;0;1;0;9;10;0;18;1;2007;0
4821;1;1;1;0;1;0;0;0;1;0;9;10;0;18;1;2007;0
4822;1;1;1;0;1;0;0;0;1;0;9;10;0;18;1;2007;0
4823;1;1;1;0;1;0;0;0;1;0;9;10;0;18;1;2007;0
4828;1;0;3;0;0;0;0;0;1;1;10;11;0;19;1;2007;0
4829;1;0;3;0;0;0;0;0;1;1;10;11;0;19;1;2007;0
4830;1;2;0;0;0;0;0;1;1;1;14;21;1;12;0;2007;0
4833;1;0;6;0;0;0;0;1;1;1;12;10;0;12;0;2007;0
4835;1;0;2;0;1;0;1;2;1;0;10;23;0;10;1;2007;0
4836;1;1;2;0;1;0;1;2;1;0;10;23;0;10;1;2007;0
4838;1;1;2;0;1;0;1;2;1;0;10;23;0;10;1;2007;0
4839;1;1;2;0;1;0;1;2;1;0;10;23;0;10;1;2007;0
4842;1;1;0;0;1;0;0;2;0;0;25;21;1;17;1;2007;0
4843;1;0;2;0;1;0;1;1;1;0;16;23;0;22;1;2007;0
4845;1;1;2;0;0;0;0;0;1;0;11;23;0;8;1;2007;0
4846;1;2;1;0;1;0;0;0;1;0;13;10;0;22;1;2007;0
4867;1;0;2;0;1;0;0;0;0;0;6;23;0;22;1;2007;0
4871;1;2;3;0;0;0;0;1;1;1;11;13;0;10;0;2007;0
4872;1;2;0;0;0;0;0;0;1;0;9;5;1;10;0;2007;0
4873;1;1;3;0;1;0;0;2;0;1;21;5;0;16;0;2007;0
4875;1;1;0;0;0;0;0;0;1;1;14;21;1;12;0;2007;0
4876;1;2;1;0;0;0;0;1;1;1;9;10;0;10;0;2007;0
4879;1;0;5;0;1;0;0;2;1;0;8;11;0;18;1;2007;0
4880;1;2;2;0;0;0;0;1;1;1;10;24;0;19;0;2007;0
4881;1;0;1;0;1;0;0;1;1;0;13;10;0;28;0;2007;0
4884;1;1;1;0;1;0;0;2;1;0;10;10;0;18;0;2007;0
4885;1;1;1;0;1;0;0;2;1;0;10;10;0;18;0;2007;0
4886;1;1;1;0;1;0;0;2;1;0;10;10;0;18;0;2007;0
4887;1;1;1;0;1;0;0;2;1;0;10;10;0;18;0;2007;0
4888;1;1;1;0;1;0;0;2;1;0;10;10;0;18;0;2007;0
4889;1;0;0;0;1;0;0;2;1;1;12;10;1;17;1;2007;0
4890;1;0;4;0;1;0;0;2;1;1;12;10;1;17;1;2007;0
4891;1;1;1;0;1;0;0;1;1;0;10;10;0;10;0;2007;0
4893;1;1;1;0;1;0;0;1;1;1;6;10;1;22;1;2007;0
4894;1;0;6;0;1;0;0;1;1;1;6;10;1;22;1;2007;0
4895;1;0;6;0;1;0;0;1;1;1;6;10;1;22;1;2007;0
4896;1;0;6;0;1;0;0;1;1;1;6;10;1;22;1;2007;0
4897;1;0;6;0;1;0;0;1;1;1;6;10;1;22;1;2007;0
4898;1;0;6;0;1;0;0;1;1;1;6;10;1;22;1;2007;0
4899;1;0;9;0;1;0;0;1;1;1;6;10;1;22;1;2007;0
4903;1;1;0;0;1;0;0;0;0;0;32;10;1;19;1;2007;0
4904;1;0;2;0;0;0;0;0;1;1;14;21;1;19;1;2007;0
4909;1;2;6;0;0;0;0;2;1;1;10;9;1;18;0;2007;0
4911;1;1;0;0;1;0;0;0;1;1;8;10;1;22;1;2007;0
4915;1;0;3;0;0;0;0;0;0;0;8;10;0;23;1;2007;0
4916;1;0;3;0;0;0;0;0;0;0;8;10;0;23;1;2007;0
4919;1;0;0;0;1;0;0;0;1;1;6;21;1;17;1;2007;0
4922;1;2;0;0;0;0;0;0;1;0;13;4;1;28;0;2007;0
4923;1;1;1;0;1;0;0;1;0;0;21;10;0;28;0;2007;0
4924;1;1;1;0;1;0;0;1;0;0;21;10;0;28;0;2007;0
4925;1;1;1;0;1;0;0;1;0;0;21;10;0;28;0;2007;0
4926;1;0;1;0;1;0;0;1;0;0;21;10;0;28;0;2007;0
4928;1;0;2;0;0;0;0;0;0;0;21;7;1;19;1;2007;0
4930;1;2;0;0;1;0;0;0;1;0;9;21;1;10;0;2007;0
4931;1;2;0;0;1;0;0;0;1;1;10;21;1;10;0;2007;0
4932;1;1;1;0;1;0;0;2;1;0;8;10;0;18;1;2007;0
4933;1;1;1;0;1;0;0;2;1;0;8;10;0;18;1;2007;0
4934;1;1;1;0;1;0;0;2;1;0;8;10;0;18;1;2007;0
4935;1;1;5;0;1;0;0;2;1;0;8;10;0;18;1;2007;0
4936;1;0;0;0;1;0;0;0;1;0;16;21;1;22;1;2007;0
4945;1;0;1;0;1;0;0;2;1;1;10;10;0;10;0;2007;0
4952;1;0;0;0;1;0;0;1;1;1;11;21;1;19;1;2007;0
4953;1;2;6;0;1;0;0;2;1;1;11;21;1;19;1;2007;0
4958;1;0;0;0;1;0;0;1;1;1;10;4;1;18;1;2007;0
4959;1;0;0;0;1;0;0;2;1;1;14;4;1;19;0;2007;0
4962;1;1;1;0;1;0;0;2;1;0;9;10;0;18;1;2007;0
4963;1;1;1;0;1;0;0;2;1;0;9;10;0;18;1;2007;0
4964;1;1;1;0;1;0;0;2;1;0;9;10;0;18;1;2007;0
4965;1;1;1;0;1;0;0;2;1;0;9;10;0;18;1;2007;0
4968;1;0;1;0;1;0;0;2;1;0;10;10;0;10;0;2007;0
4969;1;0;0;0;1;0;0;0;0;1;16;4;1;28;0;2007;0
4970;1;2;0;0;0;0;0;2;0;0;10;10;1;28;0;2007;0
4975;1;1;3;0;0;0;0;0;1;1;6;1;0;10;0;2007;0
4976;1;1;2;0;0;0;0;0;1;1;6;1;0;10;0;2007;0
4977;1;2;2;0;1;0;0;0;1;0;16;24;0;19;1;2007;0
4981;1;0;2;0;0;0;1;1;1;0;10;23;0;12;0;2007;0
4983;1;1;1;0;1;0;0;2;1;0;10;10;0;22;1;2007;0
4984;1;1;1;0;1;0;0;2;1;0;10;10;0;22;1;2007;0
4985;1;0;0;0;1;0;0;0;1;0;8;4;1;19;0;2007;0
4986;1;0;0;0;1;0;0;0;1;0;13;4;1;19;0;2007;0
4987;1;0;0;0;1;0;0;0;0;0;30;4;1;19;0;2007;0
4988;1;1;2;0;1;0;0;0;0;0;27;23;0;10;0;2007;0
4989;1;2;2;0;0;0;0;2;1;1;2;23;0;20;0;2007;0
4990;1;0;6;0;0;0;1;1;1;0;10;23;0;20;0;2007;0
4992;1;1;5;0;1;0;0;2;1;1;10;11;0;19;1;2007;0
4993;1;0;2;0;1;0;1;1;1;1;6;23;0;22;1;2007;0
5001;1;1;1;0;1;0;0;2;1;1;11;10;0;19;1;2007;0
5002;1;1;1;0;1;0;0;2;1;1;11;10;0;19;1;2007;0
5003;1;1;1;0;1;0;0;2;1;1;11;10;0;19;1;2007;0
5004;1;0;1;0;1;0;0;2;1;1;11;10;0;19;1;2007;0
5005;1;0;1;0;1;0;0;2;1;1;11;10;0;19;1;2007;0
5006;1;0;1;0;1;0;0;2;1;1;11;10;0;19;1;2007;0
5007;1;0;2;0;0;0;0;1;1;0;10;23;0;19;1;2007;0
5008;1;0;1;0;1;0;0;2;0;0;21;10;0;17;1;2007;0
5009;1;0;1;0;1;0;0;2;0;0;21;10;0;17;1;2007;0
5010;1;0;1;0;1;0;0;2;0;0;21;10;0;17;1;2007;0
5011;1;0;5;0;1;0;1;2;0;0;13;11;0;9;0;2007;0
5012;1;0;5;0;1;0;1;2;0;0;24;11;0;9;0;2007;0
5022;1;0;1;0;1;0;0;2;1;0;10;10;0;18;0;2007;0
5025;1;0;6;0;0;0;0;2;1;1;11;23;0;19;1;2007;0
5029;1;1;0;0;1;0;0;2;0;0;17;10;1;19;0;2007;0
5030;1;1;0;0;1;0;0;2;0;0;17;10;1;19;0;2007;0
5031;1;1;0;0;1;0;0;2;0;0;3;10;1;19;0;2007;0
5032;1;1;0;0;1;0;0;2;0;0;3;10;1;19;0;2007;0
5033;1;2;0;0;0;0;0;0;1;0;4;21;0;20;0;2007;0
5034;1;0;0;0;1;0;0;2;0;0;24;10;1;10;0;2007;0
5035;1;0;0;0;1;0;0;2;0;0;13;10;1;10;0;2007;0
5036;1;0;0;0;1;0;0;2;0;0;23;10;1;10;0;2007;0
5038;1;0;6;0;0;0;0;1;1;0;8;10;0;19;1;2007;0
5039;1;2;0;0;0;0;0;0;1;0;13;4;1;10;0;2007;0
5040;1;2;0;0;0;0;0;0;1;0;13;4;1;10;0;2007;0
5041;1;0;2;0;1;0;0;0;1;0;9;23;0;12;1;2007;0
5042;1;2;0;0;0;0;0;0;0;0;4;4;1;22;1;2007;0
5043;1;2;0;0;1;0;0;0;0;0;4;4;1;22;1;2007;0
5044;1;2;0;0;0;0;0;1;1;0;8;10;0;19;1;2007;0
5045;1;0;0;0;1;0;0;1;0;0;9;21;1;16;0;2007;0
5046;1;0;0;0;1;0;0;1;0;0;9;21;1;16;0;2007;0
5048;1;0;1;0;1;0;0;2;1;1;10;10;0;22;1;2007;0
5049;1;0;1;0;1;0;0;2;1;1;10;10;0;22;1;2007;0
5050;1;2;0;0;1;0;0;2;0;0;10;10;1;22;1;2007;0
5051;1;1;3;0;1;0;0;2;0;0;10;10;1;22;1;2007;0
5052;1;2;0;0;0;0;0;0;1;0;10;21;1;22;1;2007;0
5053;1;0;2;0;1;0;0;0;1;0;9;23;0;19;1;2007;0
5054;1;1;2;0;0;0;0;2;0;1;25;23;0;19;1;2007;0
5055;1;1;5;0;1;0;1;2;0;1;11;17;0;19;0;2007;0
5056;1;1;0;0;1;0;1;2;1;1;6;21;1;28;0;2007;0
5057;1;2;6;0;0;0;0;2;1;0;16;13;0;18;0;2007;0
5058;1;1;3;0;1;0;0;2;1;1;10;10;1;18;0;2007;0
5059;1;0;1;0;1;0;0;2;1;0;1;10;0;28;0;2007;0
5060;1;2;0;0;0;0;0;1;1;0;13;21;1;9;0;2007;0
5063;1;0;0;0;1;0;0;0;1;1;11;10;1;22;1;2007;0
5064;1;0;9;0;0;0;0;0;0;0;8;10;0;10;0;2007;0
5065;1;0;1;0;1;0;0;2;1;0;24;10;0;16;0;2007;0
5070;1;1;3;0;1;0;0;2;0;0;5;4;1;12;1;2007;0
5074;1;2;7;0;0;0;0;2;0;1;16;10;1;10;0;2007;0
5075;1;0;5;0;1;0;0;2;0;0;10;10;0;28;0;2007;0
5077;1;1;2;0;0;0;0;2;0;0;5;23;0;19;1;2007;0
5078;1;1;0;0;1;0;0;1;1;0;4;23;0;18;0;2007;0
5079;1;2;0;0;1;0;0;0;1;0;10;21;1;22;1;2007;0
5080;1;0;1;0;1;0;0;2;0;0;10;10;0;14;0;2007;0
5081;1;0;1;0;1;0;0;2;0;0;10;10;0;14;0;2007;0
5082;1;1;1;0;1;0;0;2;1;0;8;10;0;12;1;2007;0
5083;1;1;9;0;0;0;0;2;1;0;9;5;1;19;0;2007;0
5085;1;0;5;0;1;0;1;2;1;0;16;10;0;22;1;2007;0
5086;1;1;2;0;1;0;0;0;1;0;10;23;0;22;1;2007;0
5087;1;1;0;0;0;0;0;0;1;0;13;10;0;19;1;2007;0
5088;1;0;0;0;1;0;0;0;1;1;14;21;1;16;0;2007;0
5089;1;1;6;0;1;0;0;2;0;0;19;10;0;19;0;2007;0
5090;1;0;3;0;1;0;0;2;0;0;19;10;0;19;0;2007;0
5093;1;1;2;0;0;0;0;0;0;0;21;23;0;19;1;2007;0
5094;1;1;4;0;1;0;0;1;0;0;8;10;1;22;1;2007;0
5095;1;1;9;0;1;0;0;1;0;0;8;10;1;22;1;2007;0
5096;1;0;0;0;1;0;0;2;1;1;9;23;0;18;0;2007;0
5097;1;0;7;0;1;0;0;2;1;1;9;23;0;18;0;2007;0
5098;1;0;6;0;1;0;0;2;1;1;9;23;0;18;0;2007;0
5099;1;0;2;0;1;0;0;2;1;1;9;23;0;18;0;2007;0
5100;1;0;0;0;1;0;0;2;0;0;13;23;0;18;0;2007;0
5101;1;0;7;0;1;0;0;2;0;0;13;23;0;18;0;2007;0
5102;1;0;6;0;1;0;0;2;0;0;13;23;0;18;0;2007;0
5103;1;0;2;0;1;0;0;2;0;0;13;23;0;18;0;2007;0
5106;1;1;2;0;1;0;0;0;0;0;23;23;0;22;1;2007;0
5107;1;1;2;0;1;0;0;0;1;1;1;23;0;22;1;2007;0
5111;1;0;6;0;0;0;0;2;1;0;16;10;0;9;0;2007;0
5112;1;2;9;0;0;0;0;1;0;0;30;17;0;9;0;2007;0
5114;1;0;1;0;1;0;0;1;1;1;9;10;0;14;0;2007;0
5115;1;0;2;0;1;0;0;0;1;1;11;23;0;19;1;2007;0
5117;1;1;5;0;1;0;0;2;1;0;8;5;0;12;1;2007;0
5118;1;1;2;0;1;0;0;0;1;0;10;23;0;16;0;2007;0
5119;1;1;1;0;1;0;0;2;1;0;16;10;0;10;0;2007;0
5120;1;0;0;0;0;0;1;1;0;0;9;23;0;9;0;2007;0
5121;1;1;2;0;0;0;0;0;1;1;10;23;0;9;0;2007;0
5123;1;0;5;0;1;0;1;2;0;0;13;11;0;9;0;2007;0
5124;1;0;5;0;1;0;0;2;0;0;24;11;0;9;0;2007;0
5133;1;0;2;0;0;0;0;0;1;0;9;23;0;19;1;2007;0
5134;1;1;6;0;0;0;0;2;1;0;10;10;0;9;0;2007;0
5135;1;1;6;0;0;0;0;2;1;0;10;10;0;9;0;2007;0
5136;1;1;6;0;0;0;0;2;1;0;10;10;0;9;0;2007;0
5137;1;1;6;0;0;0;0;2;1;0;10;10;0;9;0;2007;0
5138;1;1;1;0;1;0;0;2;0;0;13;10;0;9;0;2007;0
5141;1;2;0;0;1;0;0;1;1;1;2;7;1;19;0;2007;0
5142;1;1;1;0;1;0;0;1;1;1;6;10;0;21;1;2007;0
5144;1;0;1;0;1;0;0;1;1;0;16;10;0;14;0;2007;0
5147;1;0;1;0;1;0;0;2;1;0;14;10;0;19;0;2007;0
5148;1;0;1;0;1;0;0;2;1;0;14;10;0;19;0;2007;0
5149;1;2;6;0;0;0;0;2;1;0;16;13;0;18;0;2007;0
5150;1;0;1;0;1;0;0;2;1;0;14;10;0;16;0;2007;0
5155;1;1;1;0;1;0;0;2;0;0;4;10;0;10;0;2007;0
5156;1;1;1;0;1;0;0;2;0;0;4;10;0;10;0;2007;0
5163;1;0;0;0;0;0;0;0;0;0;6;4;1;14;1;2007;0
5164;1;1;0;0;1;0;0;2;1;0;9;21;1;19;0;2007;0
5165;1;1;0;0;1;0;0;2;1;0;9;21;1;19;0;2007;0
5166;1;1;0;0;1;0;0;2;1;0;9;21;1;19;0;2007;0
5167;1;1;0;0;1;0;0;2;1;0;9;21;1;19;0;2007;0
5168;1;1;0;0;1;0;0;2;1;0;9;21;1;19;0;2007;0
5169;1;1;0;0;1;0;0;2;1;0;9;21;1;19;0;2007;0
5170;1;1;0;0;1;0;0;2;1;0;9;21;1;19;0;2007;0
5171;1;0;3;0;1;0;0;2;0;0;8;5;0;19;1;2007;0
5172;1;2;2;0;0;0;0;1;0;0;10;23;0;16;0;2007;0
5173;1;0;0;0;1;0;0;0;1;0;13;7;1;10;0;2007;0
5175;1;1;2;0;1;0;0;1;0;1;19;23;0;12;1;2007;0
5176;1;1;2;0;1;0;0;0;0;1;19;23;0;12;1;2007;0
5177;1;1;0;0;1;0;0;0;0;1;19;23;0;12;1;2007;0
5178;1;0;6;0;0;0;0;2;1;0;8;10;0;19;1;2007;0
5179;1;0;7;0;1;0;0;0;1;0;1;10;1;22;1;2007;0
5180;1;0;0;0;1;0;0;0;1;0;1;10;1;22;1;2007;0
5181;1;0;1;0;1;0;0;2;1;0;10;10;0;21;1;2007;0
5182;1;0;1;0;1;0;0;2;1;0;10;10;0;21;1;2007;0
5183;1;0;1;0;1;0;0;2;1;0;10;10;0;21;1;2007;0
5184;1;0;1;0;1;0;0;2;1;0;10;10;0;21;1;2007;0
5185;1;0;1;0;1;0;0;2;1;0;10;10;0;21;1;2007;0
5186;1;0;1;0;1;0;0;2;1;0;10;10;0;21;1;2007;0
5187;1;0;2;0;0;0;0;0;0;0;22;23;0;9;0;2007;0
5191;1;0;1;0;1;0;0;2;1;0;10;10;0;21;1;2007;0
5192;1;0;1;0;1;0;0;2;1;0;10;10;0;21;1;2007;0
5193;1;0;1;0;1;0;0;2;1;0;10;10;0;21;1;2007;0
5194;1;1;5;0;1;0;0;2;0;0;21;15;0;18;0;2007;0
5195;1;0;0;0;0;0;0;1;1;0;2;10;0;9;0;2007;0
5196;1;1;0;0;0;0;0;1;1;0;2;10;0;9;0;2007;0
5204;1;2;0;0;0;0;0;0;1;0;25;27;1;16;0;2007;0
5205;1;2;0;0;0;0;0;0;1;0;25;27;1;16;0;2007;0
5206;1;2;0;0;0;0;0;1;1;0;12;22;1;19;0;2007;0
5207;1;2;0;0;0;0;1;0;0;0;32;21;1;16;0;2007;0
5220;1;1;0;0;0;0;0;1;1;1;14;10;0;12;1;2007;0
5221;1;2;0;0;0;0;0;1;0;0;4;4;1;19;1;2007;0
5222;1;2;0;0;1;0;1;0;0;0;21;10;1;18;0;2007;0
5223;1;2;8;0;0;0;0;2;1;0;20;10;0;8;1;2007;0
5224;1;2;0;0;0;0;0;0;1;0;13;21;1;8;1;2007;0
5225;1;2;2;0;0;0;0;1;1;0;20;23;0;8;1;2007;0
5226;1;2;6;0;0;0;0;2;1;0;16;27;1;8;1;2007;0
5227;1;2;6;0;0;0;0;2;1;0;20;7;1;8;1;2007;0
5235;1;2;0;0;1;0;0;1;1;0;1;7;1;28;0;2007;0
5236;1;2;0;0;0;0;1;1;1;1;6;10;0;16;0;2007;0
5237;1;2;2;0;0;0;1;1;1;1;6;10;0;16;0;2007;0
5238;1;0;1;0;1;0;0;2;0;0;21;10;0;9;0;2007;0
5239;1;0;1;0;1;0;0;2;0;0;21;10;0;9;0;2007;0
5240;1;0;1;0;1;0;0;2;0;0;21;10;0;9;0;2007;0
5241;1;0;1;0;1;0;0;2;0;0;21;10;0;9;0;2007;0
5242;1;0;2;0;0;0;0;0;0;0;10;23;0;12;1;2007;0
5245;1;1;1;0;1;0;0;2;0;1;10;5;1;22;1;2007;0
5246;1;1;1;0;1;0;0;2;0;1;10;5;1;22;1;2007;0
5247;1;0;3;0;0;0;0;0;1;0;10;3;1;16;0;2007;0
5249;1;0;2;0;0;0;0;2;1;0;10;10;0;12;0;2007;0
5250;1;0;9;0;0;0;0;2;1;0;10;10;0;12;0;2007;0
5252;1;2;2;0;0;0;1;0;0;0;3;23;0;9;0;2007;0
5254;1;0;0;0;1;0;0;0;1;0;13;7;1;22;1;2007;0
5256;1;1;0;0;1;0;0;1;1;0;1;4;0;22;1;2007;0
5257;1;2;0;0;0;0;0;0;0;1;10;10;0;12;0;2007;0
5258;1;0;2;0;0;0;0;2;1;0;16;23;0;12;0;2007;0
5259;1;2;0;0;0;0;0;0;1;0;14;7;1;27;1;2007;0
5261;1;0;1;0;1;0;0;0;1;1;14;10;0;16;0;2007;0
5263;1;1;4;0;1;0;0;2;0;0;4;10;1;21;1;2007;0
5264;1;1;4;0;1;0;0;2;0;0;4;10;1;21;1;2007;0
5265;1;0;0;0;1;0;0;2;0;0;4;10;1;21;1;2007;0
5266;1;1;4;0;1;0;0;2;0;0;30;10;1;21;1;2007;0
5267;1;1;4;0;1;0;0;2;0;0;30;10;1;21;1;2007;0
5268;1;0;0;0;1;0;0;2;0;0;30;10;1;21;1;2007;0
5269;1;0;8;0;1;0;0;2;1;0;26;23;0;28;0;2007;0
5270;1;0;8;0;1;0;0;2;1;0;26;23;0;28;0;2007;0
5271;1;0;9;0;1;0;0;2;1;0;26;23;0;28;0;2007;0
5272;1;0;2;0;1;0;0;2;1;0;26;23;0;28;0;2007;0
5273;1;1;8;0;1;0;0;2;1;0;26;23;0;28;0;2007;0
5274;1;1;8;0;1;0;0;2;1;0;26;23;0;28;0;2007;0
5275;1;1;9;0;1;0;0;2;1;0;26;23;0;28;0;2007;0
5276;1;1;2;0;1;0;0;2;1;0;26;23;0;28;0;2007;0
5277;1;1;2;0;1;0;0;2;1;0;26;23;0;28;0;2007;0
5278;1;0;2;0;1;0;0;2;1;0;26;23;0;28;0;2007;0
5279;1;1;7;0;0;0;0;0;0;0;12;10;1;19;1;2007;0
5280;1;0;2;0;1;0;0;2;0;0;23;10;1;10;0;2007;0
5281;1;0;9;0;1;0;0;2;0;0;23;10;1;10;0;2007;0
5282;1;0;2;0;1;0;0;2;0;0;17;10;1;10;0;2007;0
5283;1;0;9;0;1;0;0;2;0;0;17;10;1;10;0;2007;0
5284;1;0;2;0;1;0;0;2;0;0;17;10;1;10;0;2007;0
5285;1;0;9;0;1;0;0;2;0;0;17;10;1;10;0;2007;0
5286;1;1;1;0;1;0;0;2;1;1;6;10;0;22;1;2007;0
5287;1;1;1;0;1;0;0;2;1;1;6;10;0;22;1;2007;0
5288;1;1;1;0;1;0;0;2;1;1;6;10;0;22;1;2007;0
5289;1;1;1;0;1;0;0;2;1;1;6;10;0;22;1;2007;0
5290;1;1;1;0;1;0;0;2;1;1;6;10;0;22;1;2007;0
5291;1;1;1;0;1;0;0;2;1;1;6;10;0;22;1;2007;0
5293;1;0;0;0;0;0;0;0;1;1;12;7;1;27;1;2007;0
5296;1;0;3;0;0;0;0;0;0;0;8;10;0;27;1;2007;0
5297;1;2;2;0;0;0;0;0;0;0;21;7;1;23;1;2007;0
5298;1;2;4;0;0;0;0;0;1;0;20;10;0;9;0;2007;0
5299;1;2;9;0;1;0;0;2;0;1;8;7;1;9;0;2007;0
5300;1;2;9;0;1;0;0;2;1;1;6;7;1;9;0;2007;0
5301;1;0;0;0;1;0;0;2;0;0;14;10;1;22;1;2007;0
5303;1;0;9;0;0;0;0;2;0;0;30;21;0;18;0;2007;0
5304;1;0;9;0;0;0;0;2;1;0;16;10;0;23;1;2007;0
5305;1;0;9;0;0;0;0;2;1;0;16;10;0;23;1;2007;0
5306;1;0;9;0;0;0;0;2;1;0;16;10;0;23;1;2007;0
5307;1;0;9;0;0;0;0;2;1;0;16;10;0;23;1;2007;0
5308;1;1;2;0;1;0;0;0;0;0;13;23;0;20;0;2007;0
5309;1;1;6;0;0;0;0;2;1;0;16;10;0;23;1;2007;0
5310;1;1;1;0;1;0;0;2;1;0;16;10;0;10;0;2007;0
5311;1;1;1;0;1;0;0;2;1;0;16;10;0;10;0;2007;0
5312;1;1;1;0;1;0;0;2;1;0;16;10;0;10;0;2007;0
5313;1;1;0;0;1;0;1;1;0;0;25;4;1;9;0;2007;0
5314;1;1;2;0;1;0;1;1;0;0;25;4;1;9;0;2007;0
5315;1;1;2;0;1;0;0;2;0;0;9;23;0;22;1;2007;0
5316;1;1;2;0;1;0;0;2;0;0;9;23;0;22;1;2007;0
5317;1;2;0;0;1;0;0;2;1;0;16;7;1;9;0;2007;0
5319;1;0;0;0;1;0;0;2;1;1;1;10;1;23;1;2007;0
5320;1;1;2;0;0;0;0;2;0;0;27;23;0;27;1;2007;0
5321;1;0;0;0;1;0;1;0;1;0;13;7;1;19;0;2007;0
5322;1;0;0;0;1;0;0;0;1;0;13;7;1;19;0;2007;0
5323;1;1;0;0;1;0;0;0;1;0;8;10;0;18;0;2007;0
5324;1;1;2;0;1;0;0;0;1;0;8;10;0;18;0;2007;0
5325;1;1;6;0;0;0;1;2;1;1;2;10;0;14;0;2007;0
5326;1;0;0;0;1;0;0;2;0;0;10;7;1;28;0;2007;0
5327;1;0;3;0;1;0;0;1;0;0;16;6;1;18;0;2007;0
5328;1;0;7;0;1;0;0;1;0;0;16;6;1;18;0;2007;0
5332;1;0;0;0;1;0;0;2;1;0;8;10;1;18;0;2007;0
5333;1;0;0;0;1;0;0;2;1;0;8;10;1;18;0;2007;0
5334;1;1;0;0;1;0;0;2;1;0;8;10;1;18;0;2007;0
5335;1;0;0;0;1;0;0;2;0;0;8;23;0;10;0;2007;0
5337;1;1;3;0;1;0;0;2;0;1;20;10;0;28;0;2007;0
5340;1;0;0;0;1;0;0;2;1;0;14;7;1;27;1;2007;0
5341;1;1;0;0;1;0;0;2;1;1;11;10;1;22;1;2007;0
5342;1;1;1;0;1;0;0;2;1;0;10;10;0;9;0;2007;0
5343;1;1;1;0;1;0;0;2;1;0;10;10;0;9;0;2007;0
5344;1;1;1;0;1;0;0;2;1;0;10;10;0;9;0;2007;0
5346;1;0;2;0;1;0;0;0;1;0;10;23;0;16;0;2007;0
5347;1;0;2;0;1;0;0;0;1;1;2;23;0;16;0;2007;0
5348;1;2;0;0;1;0;0;0;1;0;10;10;1;16;0;2007;0
5349;1;1;2;0;0;0;0;0;1;1;12;23;0;19;1;2007;0
5350;1;0;6;0;0;0;0;2;1;0;14;10;0;27;1;2007;0
5351;1;2;0;0;1;0;0;0;1;0;9;7;1;19;1;2007;0
5352;1;0;2;0;0;0;0;0;1;1;14;23;0;23;1;2007;0
5353;1;1;6;0;0;0;0;2;1;0;16;10;0;23;1;2007;0
5354;1;2;9;0;0;0;0;2;1;0;19;19;0;22;1;2007;0
5355;1;2;4;0;0;0;0;2;1;0;19;19;0;22;1;2007;0
5356;1;1;0;0;0;0;0;1;1;1;10;21;1;27;1;2007;0
5357;1;0;0;0;1;0;0;0;1;0;8;10;1;18;1;2007;0
5359;1;0;3;0;0;0;0;0;1;1;19;6;0;27;1;2007;0
5360;1;1;2;0;0;0;0;1;1;1;14;23;0;23;1;2007;0
5361;1;0;0;0;1;0;0;2;1;1;10;21;1;19;0;2007;0
5363;1;0;1;0;1;0;0;1;1;0;4;10;0;22;1;2007;0
5374;1;0;3;0;0;0;0;0;0;0;7;10;0;23;1;2007;0
5375;1;0;6;0;0;0;0;2;1;0;9;10;0;27;1;2007;0
5376;1;1;0;0;1;0;0;2;1;0;13;21;1;19;0;2007;0
5377;1;1;0;0;1;0;0;2;1;0;9;21;1;19;0;2007;0
5381;1;0;1;0;1;0;0;1;0;1;8;10;0;18;1;2007;0
5383;1;1;1;0;1;0;0;1;1;1;11;10;0;18;1;2007;0
5384;1;1;1;0;1;0;0;1;1;1;11;10;0;18;1;2007;0
5385;1;1;1;0;1;0;0;1;1;1;11;10;0;18;1;2007;0
5386;1;1;2;0;1;0;1;0;1;0;4;23;0;22;1;2007;0
5387;1;1;2;0;0;0;0;1;1;0;14;23;0;19;1;2007;0
5391;1;1;0;0;1;0;0;0;0;0;27;21;1;22;1;2007;0
5392;1;1;1;0;1;0;0;1;1;1;11;10;0;18;1;2007;0
